EAN;SKU;Vendor Item No.;Art. Codigo;Art. Nombre;Color Codigo;Color Nombre;Color Base;Talla;Talla EUR;Año;Marca;Familia;Linea;Tipo;Estacion;Uds x pack;Cantidad Minima;En Multiplos de;No servir antes de;Foto;Foto2;Foto3;Foto4;Foto5;Foto6;Foto7;Foto8;Foto9;Foto10;Foto11;Foto12;Descripcion larga;Cod. Arancelario;FEDAS;Cod. Pais;PVPR;linea_web;gama;capacidad;tipo_cierre;composicion;dimensiones;botin;ruedas_patines;rodamiento;guia;freno;chasis;actividad;familia_web;tecnologia;genero
8050032069348;06400100 1A1 270;06400100 1A1;06400100;BOTINES NOMAD LINER (1PR);1A1;BLACK/LIME;NEGRO;270;;26;ROLLERBLADE;TALLER;BOTINES;;SS;1;0;0;;http://bmsportech.es/media/images/marcas/rollerblade/products/06400100 1A1.UNICA.1.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/06400100 1A1.UNICA.2.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/06400100 1A1.UNICA.3.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/06400100 1A1.UNICA.4.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/06400100 1A1.UNICA.5.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/06400100 1A1.UNICA.6.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/06400100 1A1.UNICA.7.jpg;;;;;;El Rollerblade Nomad Liner brinda un rendimiento y una calidad superiores a cualquier shell de skate. El diseño delgado y liviano proporciona un ajuste perfecto para todos los patines. Fue desarrollado con patinadores para maximizar la transferencia de energía y crear un ajuste personalizado sin moldeado por calor. Desde empuñaduras de silicona hasta materiales antimicrobianos, hay muchas características que hacen de Nomad el pináculo de los revestimientos reemplazables con la máxima comodidad, rendimiento y control. Estos revestimientos pueden funcionar con cualquier carcasa de skate. Disponible en tamaños 22.0-30.5 (Footboard sizer incluido).;9506 70 90;;IT;189,99;Botines;;;;;;;;;;;;Patinaje;Taller;;Unisex
8050032069355;06400100 1A1 280;06400100 1A1;06400100;BOTINES NOMAD LINER (1PR);1A1;BLACK/LIME;NEGRO;280;;26;ROLLERBLADE;TALLER;BOTINES;;SS;1;0;0;;http://bmsportech.es/media/images/marcas/rollerblade/products/06400100 1A1.UNICA.1.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/06400100 1A1.UNICA.2.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/06400100 1A1.UNICA.3.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/06400100 1A1.UNICA.4.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/06400100 1A1.UNICA.5.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/06400100 1A1.UNICA.6.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/06400100 1A1.UNICA.7.jpg;;;;;;El Rollerblade Nomad Liner brinda un rendimiento y una calidad superiores a cualquier shell de skate. El diseño delgado y liviano proporciona un ajuste perfecto para todos los patines. Fue desarrollado con patinadores para maximizar la transferencia de energía y crear un ajuste personalizado sin moldeado por calor. Desde empuñaduras de silicona hasta materiales antimicrobianos, hay muchas características que hacen de Nomad el pináculo de los revestimientos reemplazables con la máxima comodidad, rendimiento y control. Estos revestimientos pueden funcionar con cualquier carcasa de skate. Disponible en tamaños 22.0-30.5 (Footboard sizer incluido).;9506 70 90;;IT;189,99;Botines;;;;;;;;;;;;Patinaje;Taller;;Unisex
8050032069362;06400100 1A1 290;06400100 1A1;06400100;BOTINES NOMAD LINER (1PR);1A1;BLACK/LIME;NEGRO;290;;26;ROLLERBLADE;TALLER;BOTINES;;SS;1;0;0;;http://bmsportech.es/media/images/marcas/rollerblade/products/06400100 1A1.UNICA.1.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/06400100 1A1.UNICA.2.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/06400100 1A1.UNICA.3.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/06400100 1A1.UNICA.4.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/06400100 1A1.UNICA.5.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/06400100 1A1.UNICA.6.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/06400100 1A1.UNICA.7.jpg;;;;;;El Rollerblade Nomad Liner brinda un rendimiento y una calidad superiores a cualquier shell de skate. El diseño delgado y liviano proporciona un ajuste perfecto para todos los patines. Fue desarrollado con patinadores para maximizar la transferencia de energía y crear un ajuste personalizado sin moldeado por calor. Desde empuñaduras de silicona hasta materiales antimicrobianos, hay muchas características que hacen de Nomad el pináculo de los revestimientos reemplazables con la máxima comodidad, rendimiento y control. Estos revestimientos pueden funcionar con cualquier carcasa de skate. Disponible en tamaños 22.0-30.5 (Footboard sizer incluido).;9506 70 90;;IT;189,99;Botines;;;;;;;;;;;;Patinaje;Taller;;Unisex
8050032069379;06400100 1A1 300;06400100 1A1;06400100;BOTINES NOMAD LINER (1PR);1A1;BLACK/LIME;NEGRO;300;;26;ROLLERBLADE;TALLER;BOTINES;;SS;1;0;0;;http://bmsportech.es/media/images/marcas/rollerblade/products/06400100 1A1.UNICA.1.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/06400100 1A1.UNICA.2.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/06400100 1A1.UNICA.3.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/06400100 1A1.UNICA.4.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/06400100 1A1.UNICA.5.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/06400100 1A1.UNICA.6.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/06400100 1A1.UNICA.7.jpg;;;;;;El Rollerblade Nomad Liner brinda un rendimiento y una calidad superiores a cualquier shell de skate. El diseño delgado y liviano proporciona un ajuste perfecto para todos los patines. Fue desarrollado con patinadores para maximizar la transferencia de energía y crear un ajuste personalizado sin moldeado por calor. Desde empuñaduras de silicona hasta materiales antimicrobianos, hay muchas características que hacen de Nomad el pináculo de los revestimientos reemplazables con la máxima comodidad, rendimiento y control. Estos revestimientos pueden funcionar con cualquier carcasa de skate. Disponible en tamaños 22.0-30.5 (Footboard sizer incluido).;9506 70 90;;IT;189,99;Botines;;;;;;;;;;;;Patinaje;Taller;;Unisex
8050032028437;067V3300 100;067V3300 100;067V3300;"GUIAS 3WD 11.6"" FRAME 3X110/125(1PR)";100;BLACK;NEGRO;UNICA;;24;ROLLERBLADE;COMPONENTES Y RECAMB;GUIAS Y PLACAS;;SS;1;0;0;;http://bmsportech.es/media/images/marcas/rollerblade/products/067V3300 100.UNICA.1.jpg;;;;;;;;;;;;La guía 3WD 11,6”/295 mm 3x110/125 está diseñado para actualizar los patines a una configuración de velocidad de 3x110 o 125 mm. La longitud de 11,6”/295 mm crea una distancia entre ejes más corta para giros más cerrados, con menos vibración y maniobrabilidad avanzada. Incluye: (2) marcos de aluminio extruido de 11,6”/295 mm con orificios de montaje de marco de 195 mm, (6) ejes de carrera, (4) tornillos para maletero y una llave Allen de 4 mm.;9506 70 90;;IT;109,99;Guias y Placas;;;;;;;;;;;;Patinaje;Componentes;;Unisex
8050032069386;067V3500 100;067V3500 100;067V3500;GUIAS 243 APEX FRAME 150MM (1PR);100;BLACK;NEGRO;UNICA;;25;ROLLERBLADE;COMPONENTES Y RECAMB;GUIAS Y PLACAS;;SS;1;0;0;;http://bmsportech.es/media/images/marcas/rollerblade/products/067V3500 100.UNICA.1.jpg;;;;;;;;;;;;La guía 243 Apex es ideal para actualizar los patines Apex (21.0-23.0) a una opción más grande de 3 y 4 ruedas para mayor control, velocidad y maniobrabilidad. Se incluyen accesorios: (8) ejes de carreras, (4) pernos de montaje y una llave Allen de 4 mm, tamaño máximo de rueda 3x90 mm/4x80 mm.;9506 70 90;;IT;59,99;Guias y Placas;;;;;;;;;;;;Patinaje;Componentes;;Unisex
8050032069393;067V3600 100;067V3600 100;067V3600;GUIAS 243 APEX FRAME 165MM (1PR);100;BLACK;NEGRO;UNICA;;25;ROLLERBLADE;COMPONENTES Y RECAMB;GUIAS Y PLACAS;;SS;1;0;0;;http://bmsportech.es/media/images/marcas/rollerblade/products/067V3600 100.UNICA.1.jpg;;;;;;;;;;;;La guía 243 Apex es ideal para actualizar los patines Apex (23,5-25,5) a una opción más grande de 3 y 4 ruedas para mayor control, velocidad y maniobrabilidad. Se incluyen accesorios: (8) ejes de carreras, (4) pernos de montaje y una llave Allen de 4 mm, tamaño máximo de rueda 3x90 mm/4x80 mm.;9506 70 90;;IT;59,99;Guias y Placas;;;;;;;;;;;;Patinaje;Componentes;;Unisex
8050032069409;067V3700 100;067V3700 100;067V3700;GUIAS 243 LIGHTNING FRAME 4X80 (1PR);100;BLACK;NEGRO;UNICA;;25;ROLLERBLADE;COMPONENTES Y RECAMB;GUIAS Y PLACAS;;SS;1;0;0;;http://bmsportech.es/media/images/marcas/rollerblade/products/067V3700 100.UNICA.1.jpg;;;;;;;;;;;;La guía Lightning de 243 mm con 4x80 mm está diseñado para brindar eficiencia y versatilidad en patines Lightning (22.0-28.5). La guía de aluminio extruido 243 proporciona rigidez torsional y maniobrabilidad avanzada. Hardware incluido: (8) ejes de carreras, (4) pernos de montaje y una llave Allen de 4 mm.;9506 70 90;;IT;89,99;Guias y Placas;;;;;;;;;;;;Patinaje;Componentes;;Unisex
8050032069416;067V3800 100;067V3800 100;067V3800;GUIAS 255 LIGHTNING FRAME 4X80 (1PR);100;BLACK;NEGRO;UNICA;;25;ROLLERBLADE;COMPONENTES Y RECAMB;GUIAS Y PLACAS;;SS;1;0;0;;http://bmsportech.es/media/images/marcas/rollerblade/products/067V3800 100.UNICA.1.jpg;;;;;;;;;;;;La guía Lightning de 255 mm con 4x80 mm está diseñado para brindar eficiencia y versatilidad en patines Lightning (29.0-32.5). La guía de aluminio extruido 255 proporciona rigidez torsional y maniobrabilidad avanzada. Hardware incluido: (8) ejes de carreras, (4) pernos de montaje y una llave Allen de 4 mm.;9506 70 90;;IT;89,99;Guias y Placas;;;;;;;;;;;;Patinaje;Componentes;;Unisex
8050032069423;067V3900 100;067V3900 100;067V3900;GUIAS 274 LIGHTNING FRAME 4X90 (1PR);100;BLACK;NEGRO;UNICA;;25;ROLLERBLADE;COMPONENTES Y RECAMB;GUIAS Y PLACAS;;SS;1;0;0;;http://bmsportech.es/media/images/marcas/rollerblade/products/067V3900 100.UNICA.1.jpg;;;;;;;;;;;;La guía 274 Lightning con una configuración de 4x90 mm es el reemplazo de los patines Lightning (22,0-25,5). La guía de aluminio extruido 274 proporciona rigidez torsional, una mejora del 4x80, maniobrabilidad y muchos lo consideran la combinación ideal de control y velocidad. Hardware incluido: (8) ejes de carreras, (4) pernos de montaje y una llave Allen de 4 mm.;9506 70 90;;IT;109,99;Guias y Placas;;;;;;;;;;;;Patinaje;Componentes;;Unisex
8050032069430;067V4000 100;067V4000 100;067V4000;GUIAS 280 LIGHTNING FRAME 4X90 (1PR);100;BLACK;NEGRO;UNICA;;25;ROLLERBLADE;COMPONENTES Y RECAMB;GUIAS Y PLACAS;;SS;1;0;0;;http://bmsportech.es/media/images/marcas/rollerblade/products/067V4000 100.UNICA.1.jpg;;;;;;;;;;;;La guía 280 Lightning con una configuración de 4x90 mm es el reemplazo de los patines Lightning (26.0-32.5). La guía de aluminio extruido 280 proporciona rigidez torsional, una mejora del 4x80, maniobrabilidad y muchos lo consideran la combinación ideal de control y velocidad. Hardware incluido: (8) ejes de carreras, (4) pernos de montaje y una llave Allen de 4 mm.;9506 70 90;;IT;109,99;Guias y Placas;;;;;;;;;;;;Patinaje;Componentes;;Unisex
8050032069447;067V4100 100;067V4100 100;067V4100;GUIAS 248 LIGHTNING FRAME 3X110 (1PR);100;BLACK;NEGRO;UNICA;;25;ROLLERBLADE;COMPONENTES Y RECAMB;GUIAS Y PLACAS;;SS;1;0;0;;http://bmsportech.es/media/images/marcas/rollerblade/products/067V4100 100.UNICA.1.jpg;;;;;;;;;;;;La guía 248 Lightning con una configuración de 3x110 mm es el reemplazo de los patines Lightning (22.0-27.5). La guía de aluminio extruido 248 crea una experiencia de patinaje única al combinar ruedas más grandes con una distancia entre ejes más corta para mantener un excelente rendimiento en velocidad y maniobrabilidad. Hardware incluido: (8) ejes de carreras, (4) pernos de montaje y una llave Allen de 4 mm.;9506 70 90;;IT;119,99;Guias y Placas;;;;;;;;;;;;Patinaje;Componentes;;Unisex
8050032069454;067V4200 100;067V4200 100;067V4200;GUIAS 255 LIGHTNING FRAME 3X110 (1PR);100;BLACK;NEGRO;UNICA;;25;ROLLERBLADE;COMPONENTES Y RECAMB;GUIAS Y PLACAS;;SS;1;0;0;;http://bmsportech.es/media/images/marcas/rollerblade/products/067V4200 100.UNICA.1.jpg;;;;;;;;;;;;La guía 255 Lightning con una configuración de 3x110 mm es el reemplazo de los patines Lightning (28.0-30.5). La guía de aluminio extruido 255 crea una experiencia de patinaje única al combinar ruedas más grandes con una distancia entre ejes más corta para mantener un excelente rendimiento en velocidad y maniobrabilidad. Hardware incluido: (8) ejes de carreras, (4) pernos de montaje y una llave Allen de 4 mm.;9506 70 90;;IT;119,99;Guias y Placas;;;;;;;;;;;;Patinaje;Componentes;;Unisex
8050032069461;067V4300 100;067V4300 100;067V4300;GUIAS 270 LIGHTNING FRAME 3X110 (1PR);100;BLACK;NEGRO;UNICA;;25;ROLLERBLADE;COMPONENTES Y RECAMB;GUIAS Y PLACAS;;SS;1;0;0;;http://bmsportech.es/media/images/marcas/rollerblade/products/067V4300 100.UNICA.1.jpg;;;;;;;;;;;;La guía 270 Lightning con una configuración de 3x110 mm es el reemplazo de los patines Lightning (31,5-32,5). La guía de aluminio extruido 270 crea una experiencia de patinaje única al combinar ruedas más grandes con una distancia entre ejes más corta para mantener un excelente rendimiento en velocidad y maniobrabilidad. Hardware incluido: (8) ejes de carreras, (4) pernos de montaje y una llave Allen de 4 mm.;9506 70 90;;IT;119,99;Guias y Placas;;;;;;;;;;;;Patinaje;Componentes;;Unisex
8050032072874;067V4400 896;067V4400 896;067V4400;GUIAS FLOW 5X80 FRAME;896;SILVER MIST;;UNICA;;26;ROLLERBLADE;COMPONENTES Y RECAMB;GUIAS Y PLACAS;;SS;1;0;0;;http://bmsportech.es/media/images/marcas/rollerblade/products/067V4400 896.UNICA.1.jpg;;;;;;;;;;;;El cuadro Flow 5x80 es un cuadro con rocker progresivo que permite a los patinadores crear caminos, crear líneas dinámicas y ejecutar trucos y técnicas con estilo artístico. Cinco ruedas maniobrables crean una conexión genuina con el suelo. Esto permite una conducción verdaderamente orgánica para que los giros sobre cinco ruedas se sientan más fluidos y naturalmente fluidos. También es sólido para el patinaje diario con su centro de gravedad bajo y aceleración rápida para respuesta y control.;9506 70 90;;IT;139,99;Guias y Placas;;;;;;;;;;;;Patinaje;Componentes;;Unisex
8050032072485;067V4500 100;067V4500 100;067V4500;GUIAS 241 3X110 ROCKERING FRAME (1PR);100;BLACK;NEGRO;UNICA;;26;ROLLERBLADE;COMPONENTES Y RECAMB;GUIAS Y PLACAS;;SS;1;0;0;;http://bmsportech.es/media/images/marcas/rollerblade/products/067V4500 100.UNICA.1.jpg;;;;;;;;;;;;El Rockering Frame de 241 mm es ideal para patinadores de slalom de velocidad o patinadores que desean una mayor maniobrabilidad. Con un diseño minimalista y un marco de aluminio extruido, este marco proporciona rigidez torsional y maniobrabilidad avanzada. Todos los ejes de las ruedas pueden oscilar hasta 2 mm para permitir una configuración de balancín plano, delantero, central o trasero. Tamaño de cuadro ideal para tamaños de patines Crossfire (41-46) Hardware incluido: (6) ejes de carrera, (4) pernos de montaje y una llave Allen de 4 mm;9506 70 90;;IT;99,99;Guias y Placas;;;;;;;;;;;;Patinaje;Componentes;;Unisex
8050032072492;067V4600 100;067V4600 100;067V4600;GUIAS 235 3X110 ROCKERING FRAME (1PR);100;BLACK;NEGRO;UNICA;;26;ROLLERBLADE;COMPONENTES Y RECAMB;GUIAS Y PLACAS;;SS;1;0;0;;http://bmsportech.es/media/images/marcas/rollerblade/products/067V4600 100.UNICA.1.jpg;;;;;;;;;;;;El Rockering Frame de 235 mm es ideal para patinadores de slalom de velocidad o patinadores que desean una mayor maniobrabilidad. Con un diseño minimalista y un marco de aluminio extruido, este marco proporciona rigidez torsional y maniobrabilidad avanzada. Todos los ejes de las ruedas pueden oscilar hasta 2 mm para permitir una configuración de balancín plano, delantero, central o trasero. Tamaño de cuadro ideal para patines Crossfire (36-40). Hardware incluido: (6) ejes de carrera, (4) pernos de montaje y una llave Allen de 4 mm.;9506 70 90;;IT;99,99;Guias y Placas;;;;;;;;;;;;Patinaje;Componentes;;Unisex
8050032037507;067W1300 100;067W1300 100;067W1300;"GUIAS 3X110 11.6"" SPEED FRAME PACK";100;BLACK;NEGRO;UNICA;;25;ROLLERBLADE;COMPONENTES Y RECAMB;GUIAS Y PLACAS;;SS;1;0;0;;http://bmsportech.es/media/images/marcas/rollerblade/products/067W1300 100.UNICA.1.jpg;;;;;;;;;;;;"3x110 11.6"" SPEED FRAME PACK 295mm/11.6"" está diseñado para brindar velocidad y maniobrabilidad e incluye todo lo necesario para actualizar o personalizar patines a una configuración 3WD de 110 mm con menos vibración. Es ajustable lateralmente para optimizar el equilibrio en diversas posturas y distribución del peso. Incluye: (2) cuadros de aluminio extruido de 11,6”/295 mm, (6) ruedas Hydrogen SE de 110 mm/85a, (12) rodamientos Twincam ILQ-7 Plus, (6) espaciadores de rodamientos de aluminio de 8 mm, (6) ejes de carreras, (4) tornillos de arranque y una llave Allen de 4 mm.";9506 70 90;;IT;199,99;Guias y Placas;;;;;;;;;;;;Patinaje;Componentes;;Unisex
8050032037514;068Z0400 D41;068Z0400 D41;068Z0400;CONOS SPORT (20PCS);D41;LIME;AMARILLO;UNICA;;26;ROLLERBLADE;ACCESORIOS;;;SS;1;0;0;;http://bmsportech.es/media/images/marcas/rollerblade/products/068Z0400 D41.UNICA.1.jpg;http://bmsportech.es/media/images/marcas/rollerblade/products/068Z0400 D41.UNICA.2.jpg;;;;;;;;;;;El paquete de conos Rollerblade de 20 piezas es para ejercicios de slalom y freeskate. Estos conos tienen el tamaño de competición, están ventilados y permitirán a los patinadores crear líneas y caminos para entrenar. La bolsa de malla y su alta visibilidad los hacen ideales para todos los entornos de patinaje y para viajar. También se pueden utilizar para otros deportes.;3921 90 90;;IT;19,99;;;;;;;;;;;;;Patinaje;Accesorios;;Unisex
8050032078210;06635200 101;06635200 101;06635200;RUEDAS HYDROGEN 125/85A (6PCS);101;WHITE;BLANCO;UNICA;;26;ROLLERBLADE;COMPONENTES Y RECAMB;RUEDAS;BIGGIES;SS;1;0;0;;http://bmsportech.es/media/images/marcas/rollerblade/products/06635200 101.UNICA.1.jpg;;;;;;;;;;;;Las ruedas Hydrogen 125mm están diseñadas para un rendimiento atlético supremo. Hecho en los EE. UU. Con una fórmula exclusiva Premium, el núcleo interno recogido admite un exterior de uretano, lo que mejora la velocidad, el agarre mecánico y el desgaste. 6 ruedas por juego.;9506 70 90;;IT;129,99;Ruedas;Biggies;;;;;;;;;;;Patinaje;Componentes;;Unisex
8050032078227;06635400 101;06635400 101;06635400;RUEDAS HYDROGEN 110/85A (8PCS);101;WHITE;BLANCO;UNICA;;26;ROLLERBLADE;COMPONENTES Y RECAMB;RUEDAS;BIGGIES;SS;1;0;0;;http://bmsportech.es/media/images/marcas/rollerblade/products/06635400 101.UNICA.1.jpg;;;;;;;;;;;;Las ruedas Hydrogen de 110 mm están diseñadas para un rendimiento atlético supremo. Hecho en los EE. UU. Con una fórmula exclusiva Premium, el núcleo interno recogido admite un exterior de uretano, lo que mejora la velocidad, el agarre mecánico y eldesgaste. 8 ruedas por juego.;9506 70 90;;IT;119,99;Ruedas;Biggies;;;;;;;;;;;Patinaje;Componentes;;Unisex
